ID,SMILES,act_mean,Type
CHEMBL2030100,C[C@H]1CCCC[C@H]1Oc1nc(N)c2c(=O)ccn([C@@H]3CCC[C@H]3O)c2n1,35.844,0
CHEMBL2030101,C[C@H]1CCCC[C@H]1Oc1nc(N)c2c(=O)ccn([C@@H]3COC[C@H]3O)c2n1,36.041,0
CHEMBL2030102,C[C@H]1CCCC[C@H]1Oc1nc(N)c2c(=O)ccn([C@@H]3CCCC[C@H]3O)c2n1,37.247,0
CHEMBL2030103,C[C@H]1CC[C@H](Oc2nc(N)c3c(=O)ccn([C@@H]4CCC[C@H]4O)c3n2)CC1,13.4415,1
CHEMBL2030104,C[C@H]1CC[C@H](Oc2nc(N)c3c(=O)ccn([C@H]4CCC[C@@H]4O)c3n2)CC1,6.738672,1
CHEMBL2030105,C[C@H]1CC[C@H](Oc2nc(N)c3c(=O)ccn(C4[C@@H](O)CC[C@@H]4O)c3n2)CC1,9.361,1
CHEMBL2030106,C[C@H]1CC[C@H](Oc2nc(N)c3c(=O)ccn([C@H]4CC[C@H](O)[C@@H]4O)c3n2)CC1,9.361,1
CHEMBL2030111,Nc1nc(OC2CCC(C(F)(F)F)CC2)nc2c1c(=O)ccn2[C@H]1CCC[C@@H]1O,20.6205,1
CHEMBL2030112,Nc1nc(OC2CCC(Cl)CC2)nc2c1c(=O)ccn2[C@H]1CCC[C@@H]1O,18.943,1
CHEMBL2030114,Nc1nc(SC2CCCC2)nc2c1c(=O)ccn2[C@H]1CCC[C@@H]1O,8.6615,1
CHEMBL2030125,CCCOSSOCCC,32,1
CHEMBL2030126,CC(C)OSSOC(C)C,0.75,1
CHEMBL2030128,CCC(C)OSSOC(C)CC,12,1
CHEMBL2030130,CCCSSSSCCC,32,1
CHEMBL2030131,CC(C)SSSSC(C)C,32,1
CHEMBL2030132,CCCCSSSSCCCC,48,0
CHEMBL2030133,CCC(C)SSSSC(C)CC,48,0
CHEMBL2030134,c1ccc(SSSSc2ccccc2)cc1,8,1
CHEMBL2030135,CCCNSSNCCC,6,1
CHEMBL2030136,CC(C)NSSNC(C)C,32,1
CHEMBL2030137,CCCCNSSNCCCC,20,1
CHEMBL2030138,CCC(C)NSSNC(C)CC,16,1
CHEMBL2030139,c1ccc(NSSNc2ccccc2)cc1,4,1
CHEMBL2030140,CN(C)SSN(C)C,0.375,1
CHEMBL2030142,C=CCN(CC=C)SSN(CC=C)CC=C,0.75,1
CHEMBL2030143,CC(C)CN(CC(C)C)SSN(CC(C)C)CC(C)C,16,1
CHEMBL2030144,CC[C@H](C)OSSO[C@@H](C)CC,24,1
CHEMBL2030342,CC[C@@H](C)OSSO[C@H](C)CC,24,1
CHEMBL2030343,CCC(Cc1ccccc1)OSSOC(CC)c1ccccc1,24,1
CHEMBL2030344,CC(COSSOCC(C)c1ccccc1)c1ccccc1,16,1
CHEMBL2030345,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OSSO[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,8,1
CHEMBL2030346,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OSSO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,12,1
CHEMBL2030347,C[C@H](c1ccccc1)N(Cc1ccccc1)SSN(Cc1ccccc1)[C@H](C)c1ccccc1,40,0
CHEMBL2030348,C[C@@H](c1ccccc1)N(Cc1ccccc1)SSN(Cc1ccccc1)[C@@H](C)c1ccccc1,40,0
CHEMBL2030351,NC(=O)c1cnc(OC2CCCCC2)nc1N,23.627,1
CHEMBL2030366,NC(=O)c1c(N)nc(OC2CCCC2)nc1O[C@H]1CCCC[C@@H]1O,15.13755,1
CHEMBL2030369,NC(=O)c1c(N)nc(OC2CCCC2)nc1Oc1cccc(CCC(=O)O)c1,32.07203,0
CHEMBL2030370,NC(=O)c1c(N)nc(OC2CCCC2)nc1O[C@H]1CCCC[C@@H]1CO,35.042,0
CHEMBL2030374,C[C@H]1CC[C@H](Oc2nc(N)c(C(N)=O)c(O[C@H]3CCC[C@@H]3O)n2)CC1,35.042,0
CHEMBL2030774,CC(=O)NC[C@H]1CN(c2ccc(N3CCC4(CC3)C3CCC4N(C(=O)OC(C)(C)C)O3)c(F)c2)C(=O)O1,43.5,0
CHEMBL2030778,CC(C)(C)OC(=O)N1OC2CCC1C21CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)CC1,32,1
CHEMBL2030787,COc1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],8,1
CHEMBL2030788,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(F)cc2)c([N+](=O)[O-])c1,16,1
CHEMBL203115,O=C(CO)NC[C@H]1CN(c2cc(F)c([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)c(F)c2)C(=O)O1,4,1
CHEMBL203116,Fc1ccc(Nc2nc(NCCN3CCOCC3)nc(Nc3ccc(F)c(F)c3)n2)cc1F,16,1
CHEMBL203125,O=CN(O)CCCP(=O)(O)O,200,0
CHEMBL2032110,CC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032111,COCC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,4,1
CHEMBL2032112,CC(C)C(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,2,1
CHEMBL2032113,CC(C)CC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032114,CC(C)(C)C(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,2,1
CHEMBL2032115,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)C1CCC1,1,1
CHEMBL2032116,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)C1CC1,0.5,1
CHEMBL2032117,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)C1CCCC1,0.5,1
CHEMBL2032118,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)C1CCCCC1,1,1
CHEMBL2032119,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)c1ccccc1,1,1
CHEMBL203212,Nc1ccccc1-c1cc2c(cc1F)c(=O)c1c(=O)[nH]sc1n2C1CC1,32.015,0
CHEMBL2032120,COC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032121,CCOC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,0.5,1
CHEMBL2032122,CC(C)OC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,0.25,1
CHEMBL2032123,CC(C)(C)OC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032124,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCC1,0.5,1
CHEMBL2032125,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCCC1,0.5,1
CHEMBL2032126,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCCCC1,0.25,1
CHEMBL2032127,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCOCC1,1,1
CHEMBL2032129,CNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,0.5,1
CHEMBL2032130,CCNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,0.5,1
CHEMBL2032131,CC(C)NC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032132,CC(C)(C)NC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,1,1
CHEMBL2032133,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NC1CCC1,0.125,1
CHEMBL2032134,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NC1CCCC1,0.5,1
CHEMBL2032135,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NC1CCCCC1,0.5,1
CHEMBL2032136,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCc1ccccc1,0.5,1
CHEMBL2032137,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1ccccc1,0.06,1
CHEMBL2032138,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCCc1ccccc1,0.5,1
CHEMBL2032139,C=CCNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,0.5,1
CHEMBL2032140,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1ccncc1,2,1
CHEMBL2032141,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1cccnc1,2,1
CHEMBL2032142,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1ccccn1,1,1
CHEMBL2032143,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1cnccn1,2,1
CHEMBL2032144,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCO,4,1
CHEMBL2032145,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCCO,4,1
CHEMBL2032146,NCCNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,16,1
CHEMBL2032147,NC(=O)CCNC(=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,32,1
CHEMBL2032148,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)NCCc1c[nH]cn1,64,0
CHEMBL203234,CC(=O)c1cccc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)c1,1.002,1
CHEMBL203349,CC(=O)/C=C/C(=O)N1CCN(c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)CC1,0.8125,1
CHEMBL203360,Oc1ccccc1-c1nc2ccccc2[nH]1,25,1
CHEMBL203486,N/C(=N\N=C\c1cc([N+](=O)[O-])ccc1O)c1ccncc1,20,1
CHEMBL203491,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cncc(C4CCCN4)c3)cc1n2C1CC1,4.03,1
CHEMBL2034984,COc1ccc(C23Sc4cc(OC)ccc4N=C2c2ccccc2C3=O)cc1,6.238106,1
CHEMBL2034988,CC1=CCC[C@@H]2[C@@](C)(CC/C(C)=C/C[n+]3cn(C)c4nc[nH]/c(=N/O)c43)[C@H](C)CC[C@@]12C,15,1
CHEMBL2034990,NC[C@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)CC[C@H]3N)[C@@H]2O)O1,3,1
CHEMBL2035169,O=C1c2ccccc2C2=Nc3ccccc3SC12c1ccccc1,50.028248,0
CHEMBL2035170,Cc1ccc2c(c1)SC1(c3ccccc3)C(=O)c3ccccc3C1=N2,1.53648,1
CHEMBL2035171,COc1ccc2c(c1)SC1(c3ccccc3)C(=O)c3ccccc3C1=N2,50.0402,0
CHEMBL2035172,O=C1c2ccccc2C2=Nc3ccc(Br)cc3SC12c1ccccc1,50.13742,0
CHEMBL2035173,Cc1ccc(C23Sc4ccccc4N=C2c2ccccc2C3=O)cc1,100.076064,0
CHEMBL2035175,COc1ccc2c(c1)SC1(c3ccc(C)cc3)C(=O)c3ccccc3C1=N2,50.035662,0
CHEMBL2035176,Cc1ccc(C23Sc4cc(Br)ccc4N=C2c2ccccc2C3=O)cc1,50.145369,0
CHEMBL2035177,COc1ccc(C23Sc4ccccc4N=C2c2ccccc2C3=O)cc1,50.0402,0
CHEMBL2035178,COc1ccc(C23Sc4cc(C)ccc4N=C2c2ccccc2C3=O)cc1,24.999258,1
CHEMBL2035180,O=C1c2ccccc2C2=Nc3ccccc3SC12c1ccc(Cl)cc1,50.08004,0
CHEMBL2035260,COc1ccc2c(c1)SC1(c3ccc(Cl)cc3)C(=O)c3ccccc3C1=N2,6.230892,1
CHEMBL2035261,O=C1c2ccccc2C2=Nc3ccc(Br)cc3SC12c1ccc(Cl)cc1,3.129325,1
CHEMBL203546,COc1cc(C#N)ccc1OCCCc1c(O)nc(Nc2ccc3c(c2)CCC3)nc1O,16,1
CHEMBL2035493,O=c1c2ccccc2sn1CCn1sc2ccccc2c1=O,6,1
CHEMBL203550,CC(=O)Oc1c(/C=N/N=C(\N)c2ccncc2)cc(C(C)(C)C)cc1C(C)(C)C,4,1
CHEMBL203557,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cccnc3)cc1n2C1CC1,1.00355,1
CHEMBL203564,CC(=O)NC[C@H]1CN(c2cc(F)c([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)c(F)c2)C(=O)O1,2,1
CHEMBL2035658,CCOC(=O)CC(=O)c1cccc2sc(Br)nc12,6250,0
CHEMBL2035662,CCOC(=O)CC(=O)c1nccc2ccccc12,6250,0
CHEMBL2035663,CCOC(=O)CC(=O)c1cnc(Cl)cn1,6250,0
CHEMBL2035664,CCOC(=O)CC(=O)c1cc2ccccc2cn1,12500,0
CHEMBL2035669,CCOC(=O)CC(=O)c1ncccn1,6250,0
CHEMBL2035774,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@@H](CN)CC[C@H]3N)[C@H]2O)O1,11,1
CHEMBL203615,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C#N)C[C@@H]43)c(F)c2)C(=O)O1,2,1
CHEMBL2036884,CCC/C(C)=N/Nc1nc(-c2ccc(I)cc2)cs1,32,1
CHEMBL2036886,CCCCC/C(C)=N/Nc1nc(-c2ccc(I)cc2)cs1,32,1
CHEMBL2036887,Ic1ccc(-c2csc(NN=C3CCCC3)n2)cc1,32,1
CHEMBL2036888,CC1CCC/C1=N\Nc1nc(-c2ccc(I)cc2)cs1,32,1
CHEMBL2036889,CC1CC/C(=N\Nc2nc(-c3ccc(I)cc3)cs2)C1,32,1
CHEMBL2036890,Ic1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,32,1
CHEMBL2036891,CC1CCCC/C1=N\Nc1nc(-c2ccc(I)cc2)cs1,8,1
CHEMBL2036892,CC1CCC/C(=N\Nc2nc(-c3ccc(I)cc3)cs2)C1,32,1
CHEMBL2036893,CC1CCC(=NNc2nc(-c3ccc(I)cc3)cs2)CC1,32,1
CHEMBL2036896,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1ccco1,32,1
CHEMBL2036897,Ic1ccc(-c2csc(N/N=C/c3cccs3)n2)cc1,32,1
CHEMBL2036898,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1cccs1,32,1
CHEMBL2036899,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1ccccn1,32,1
CHEMBL2036900,Ic1ccc(-c2csc(N/N=C/c3cccnc3)n2)cc1,32,1
CHEMBL2036902,Ic1ccc(-c2csc(N/N=C/c3ccncc3)n2)cc1,32,1
CHEMBL2036903,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1ccncc1,8,1
CHEMBL2036904,Ic1ccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)cc1,32,1
CHEMBL2036905,Ic1ccc(-c2csc(N/N=C/c3ccc4c(c3)OCO4)n2)cc1,32,1
CHEMBL2036907,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1ccc2ccccc2c1,8,1
CHEMBL2036908,C/C(=N\Nc1nc(-c2ccc(I)cc2)cs1)c1cc2ccccc2oc1=O,32,1
CHEMBL2037026,COc1cc2[nH]c3ccc(O)c(-c4c(O)c(C)cc5c4[nH]c4ccc6c(c45)C=CC(C)(C)O6)c3c2cc1C,8,1
CHEMBL2037027,COC(=O)c1cc2c([nH]c3ccccc32)c(O)c1-c1c(O)c(C=O)cc2c1[nH]c1cc(OC)ccc12,64,0
CHEMBL2037030,Cc1cc2c([nH]c3ccc4c(c32)C=CC(C)(C)O4)c(-c2c(O)c(C)cc3c2[nH]c2ccc4c(c23)C=CC(C)(C)O4)c1O,96,0
CHEMBL2037031,COc1cc2[nH]c3c(CC=C(C)C)c(O)c(C=O)cc3c2c(-c2cc3c(cc2O)[nH]c2ccccc23)c1O,12,1
CHEMBL2037390,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccccc1,100,0
CHEMBL2037391,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc(Cl)cc1,50,0
CHEMBL2037392,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc(Br)cc1,6.25,1
CHEMBL2037393,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc(F)cc1,25,1
CHEMBL2037394,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc(I)cc1,50,0
CHEMBL2037395,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc([N+](=O)[O-])cc1,12.5,1
CHEMBL2037396,N#Cc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)cc1,25,1
CHEMBL2037397,CCOc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)cc1,50,0
CHEMBL2037398,CC(=O)Nc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)o2)cc1,100,0
CHEMBL2037399,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccccc2s1,50,0
CHEMBL2037400,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccc(Cl)cc2s1,12.5,1
CHEMBL2037401,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccc(Br)cc2s1,3.12,1
CHEMBL2037402,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccc(F)cc2s1,3.12,1
CHEMBL2037403,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccc(I)cc2s1,12.5,1
CHEMBL2037404,O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1nc2ccc([N+](=O)[O-])cc2s1,12.5,1
CHEMBL2037405,N#Cc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,6.25,1
CHEMBL2037406,Cc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,50,0
CHEMBL2037407,COc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,25,1
CHEMBL2037408,CCOc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,12.5,1
CHEMBL2037409,CC(=O)Nc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,50,0
CHEMBL203742,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(c5nn[nH]n5)C[C@@H]43)c(F)c2)C(=O)O1,64,0
CHEMBL20379,CSc1ccc(NC(=O)NNC(=O)Cn2c(C3CCNCC3)nc3cc(Cl)c(Cl)cc32)cc1,12.68625,1
CHEMBL203815,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C(N)=O)C[C@@H]43)c(F)c2)C(=O)O1,2,1
CHEMBL203816,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C(=O)CN)C[C@@H]43)c(F)c2)C(=O)O1,16,1
CHEMBL203851,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccc[nH]3)cc1n2C1CC1,8.03,1
CHEMBL203891,N#CCc1ccc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)cc1,0.251,1
CHEMBL203935,COc1ccncc1-c1cc2c(cc1F)c(=O)c1c(=O)[nH]sc1n2C1CC1,2.0115,1
CHEMBL203973,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C(=O)CC#N)C[C@@H]43)c(F)c2)C(=O)O1,1,1
CHEMBL203979,COc1ncc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)cn1,4.0075,1
CHEMBL203997,Oc1nc(Nc2ccc3c(c2)CCC3)nc(O)c1CCCCOc1ccccc1,8,1
CHEMBL204011,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccccc3F)cc1n2C1CC1,4.0075,1
CHEMBL204018,CC(F)(F)C(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)c(F)c2)C(=O)O1,8,1
CHEMBL204031,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C(=N)N)C[C@@H]43)c(F)c2)C(=O)O1,64,0
CHEMBL204042,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cncc4ccccc34)cc1n2C1CC1,4.014,1
CHEMBL204069,O=C(NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)c(F)c2)C(=O)O1)C1CC1,4,1
CHEMBL204080,N/C(=N\N=C\c1ccc(O)c(O)c1O)c1ccncc1,30,1
CHEMBL204083,CC(=O)NC[C@H]1CN(c2ccc([C@H]3[C@@H]4CN(C(=O)C(C)(C)O)C[C@@H]43)c(F)c2)C(=O)O1,8,1
CHEMBL2040898,Fc1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3ccc(F)cc3)cs2)cc1,64,0
CHEMBL2040899,Fc1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,64,0
CHEMBL2040903,Fc1ccc(-c2csc(N/N=C(/Cn3cncn3)c3ccc(Cl)cc3)n2)cc1,32,1
CHEMBL2040904,Clc1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,64,0
CHEMBL2040905,Clc1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3ccc(Br)cc3)cs2)cc1,64,0
CHEMBL2040908,Fc1ccc(-c2csc(N/N=C(/Cn3cncn3)c3ccc(Br)cc3)n2)cc1,64,0
CHEMBL2040917,O=[N+]([O-])c1ccc(/C(Cn2cncn2)=N\Nc2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cs2)cc1,64,0
CHEMBL2040918,Fc1ccc(-c2csc(N/N=C(/Cn3cncn3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1,64,0
CHEMBL204127,N#Cc1ccc(OCCCc2c(O)nc(Nc3ccc4c(c3)CCC4)nc2O)cc1,8,1
CHEMBL204129,COC(=O)N1C[C@H]2[C@H](c3ccc(N4C[C@H](CNC(C)=O)OC4=O)cc3F)[C@H]2C1,4,1
CHEMBL204230,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3ccc(F)nc3)cc1n2C1CC1,1.0075,1
CHEMBL2042372,CCCC1c2ccccc2C=NN1C(=O)/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.0625,1
CHEMBL204244,N/C(=N\N=C\c1cc(O)c(O)cc1O)c1ccncc1,20,1
CHEMBL2042483,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccccc1Cl,5.714286,1
CHEMBL2042484,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1cccc(Cl)c1,4.571429,1
CHEMBL2042485,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccc(Cl)cc1,4.571429,1
CHEMBL2042486,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccc(Cl)cc1Cl,8,1
CHEMBL2042487,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccccc1Br,6.285714,1
CHEMBL2042488,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1cccc(Br)c1,4,1
CHEMBL2042489,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccc(Br)cc1,6.857143,1
CHEMBL2042490,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccccc1F,5.142857,1
CHEMBL2042491,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccc(F)cc1,2.285714,1
CHEMBL2042492,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1)c1ccccc1,6.285714,1
CHEMBL2042493,Cc1ccc(C(=O)COc2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cc2)cc1,6.857143,1
CHEMBL2042494,COc1cccc(C(=O)COc2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cc2)c1,8,1
CHEMBL2042495,COc1ccccc1C(=O)COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1,4,1
CHEMBL2042496,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccccc1Cl,12.571429,1
CHEMBL2042497,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1cccc(Cl)c1,8,1
CHEMBL2042498,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccc(Cl)cc1,11.428571,1
CHEMBL2042499,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccc(Cl)cc1Cl,6.857143,1
CHEMBL2042500,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccccc1Br,22.857143,1
CHEMBL2042501,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1cccc(Br)c1,8,1
CHEMBL2042502,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccc(Br)cc1,6.857143,1
CHEMBL2042503,O=C(COc1ccc(/C=C2\SC(=S)N([C@@H](Cc3ccc(O)cc3)C(=O)O)C2=O)cc1)c1ccccc1F,17.142857,1
